EmployeeID,Age,Department,Salary,YearsAtCompany,PerformanceScore,TrainingHours,SatisfactionScore,Attrition
EMP03383,41,HR,74846.21,14,Meets Expectations,25.0,3.0,No
EMP03384,41,Sales,61325.43,7,Low,21.0,1.0,No
EMP03385,51,Finance,96283.69,18,Meets Expectations,85.0,,No
EMP03386,56,Marketing,55470.16,11,Meets Expectations,71.0,1.0,No
EMP03387,56,Marketing,83179.44,5,Exceeds Expectations,43.0,5.0,No
EMP03388,48,Marketing,105950.35,9,Needs Improvement,47.0,1.0,No
EMP03389,47,Engineering,82482.6,4,Outstanding,93.0,2.0,No
EMP03390,35,Engineering,,6,Needs Improvement,56.0,1.0,No
EMP03391,38,Finance,114370.35,6,Meets Expectations,88.0,2.0,No
EMP03392,39,Finance,38025.48,8,Needs Improvement,31.0,5.0,No
EMP03393,50,Engineering,76805.12,14,Meets Expectations,89.0,5.0,No
EMP03394,41,Finance,83958.5,5,Exceeds Expectations,97.0,1.0,No
EMP03395,48,Engineering,85397.72,15,Meets Expectations,12.0,,Yes
EMP03396,39,Engineering,89512.4,6,Needs Improvement,10.0,2.0,Yes
EMP03397,25,Engineering,,14,Low,62.0,2.0,Yes
EMP03398,22,Engineering,84114.81,1,Meets Expectations,73.0,2.0,No
EMP03399,22,Sales,75798.54,7,Outstanding,53.0,3.0,No
EMP03400,47,Engineering,74810.27,11,Exceeds Expectations,56.0,5.0,No
EMP03401,41,Engineering,69712.1,10,Meets Expectations,47.0,2.0,No
EMP03402,44,Engineering,104688.58,5,Meets Expectations,72.0,3.0,No
EMP03403,31,Engineering,68836.79,19,Exceeds Expectations,90.0,3.0,No
EMP03404,32,Finance,106169.28,12,Meets Expectations,50.0,5.0,No
EMP03405,26,Engineering,85474.98,15,Exceeds Expectations,30.0,4.0,No
EMP03406,22,Engineering,71968.63,7,Meets Expectations,54.0,1.0,No
EMP03407,38,Sales,100460.18,16,Meets Expectations,22.0,,No
EMP03408,43,Sales,66813.65,12,Exceeds Expectations,75.0,4.0,Yes
EMP03409,55,Marketing,100954.6,3,Meets Expectations,75.0,1.0,Yes
EMP03410,50,Engineering,90318.15,19,Meets Expectations,52.0,1.0,No
EMP03411,25,Marketing,70091.88,9,Needs Improvement,71.0,1.0,No
EMP03412,26,Sales,98215.87,19,Meets Expectations,98.0,3.0,No
EMP03413,32,Engineering,98664.74,15,Meets Expectations,57.0,2.0,No
EMP03414,42,Engineering,113937.99,16,Meets Expectations,35.0,1.0,No
EMP03415,56,Engineering,,7,Meets Expectations,70.0,2.0,No
EMP03416,33,Sales,97281.85,10,Meets Expectations,71.0,1.0,No
EMP03417,47,Sales,56810.23,4,Meets Expectations,91.0,3.0,No
EMP03418,40,Engineering,146214.67,15,Outstanding,23.0,1.0,No
EMP03419,28,Sales,49909.59,7,Exceeds Expectations,63.0,,Yes
EMP03420,28,Finance,,15,Meets Expectations,50.0,4.0,No
EMP03421,47,Engineering,95782.1,3,Meets Expectations,69.0,1.0,No
EMP03422,26,Sales,55646.44,5,Meets Expectations,18.0,,No
EMP03423,42,Sales,81892.48,7,Exceeds Expectations,53.0,4.0,No
EMP03424,35,Engineering,83031.18,8,Meets Expectations,65.0,3.0,No
EMP03425,25,Sales,117639.57,12,Exceeds Expectations,12.0,4.0,Yes
EMP03426,44,Finance,67167.23,16,Meets Expectations,68.0,3.0,No
EMP03427,41,Finance,,8,Needs Improvement,82.0,,No
EMP03428,36,Engineering,26598.26,12,Needs Improvement,22.0,2.0,No
EMP03429,50,Engineering,128369.07,8,Meets Expectations,39.0,3.0,Yes
EMP03430,29,Sales,58238.29,5,Meets Expectations,62.0,4.0,No
EMP03431,40,HR,93172.77,9,Meets Expectations,89.0,4.0,No
EMP03432,49,Engineering,82464.8,4,Meets Expectations,60.0,1.0,No
EMP03433,48,Engineering,82549.98,6,Low,51.0,3.0,No
EMP03434,25,Engineering,105246.55,10,Meets Expectations,35.0,1.0,No
EMP03435,36,HR,126781.56,8,Meets Expectations,68.0,,Yes
EMP03436,56,Engineering,,9,Exceeds Expectations,78.0,2.0,No
EMP03437,58,Sales,101376.95,10,Meets Expectations,88.0,5.0,No
EMP03438,22,HR,93222.29,2,Exceeds Expectations,12.0,,No
EMP03439,24,Engineering,110438.29,7,Meets Expectations,50.0,4.0,No
EMP03440,45,Finance,73427.09,16,Meets Expectations,10.0,,No
EMP03441,48,Sales,111884.76,6,Low,74.0,3.0,No
EMP03442,57,Marketing,112762.5,11,Outstanding,79.0,1.0,No
EMP03443,55,HR,112063.43,15,Meets Expectations,84.0,2.0,No
EMP03444,50,Sales,68496.3,14,Meets Expectations,59.0,3.0,No
EMP03445,45,HR,80791.56,12,Outstanding,89.0,4.0,No
EMP03446,45,Engineering,90986.67,17,Meets Expectations,,4.0,No
EMP03447,25,Finance,50728.95,17,Meets Expectations,68.0,3.0,No
EMP03448,24,Sales,124873.01,4,Meets Expectations,83.0,2.0,No
EMP03449,55,HR,84693.09,13,Exceeds Expectations,72.0,1.0,No
EMP03450,44,Engineering,92098.2,10,Meets Expectations,34.0,5.0,No
EMP03451,44,Finance,70574.89,2,Exceeds Expectations,19.0,4.0,No
EMP03452,26,Engineering,51828.06,16,Meets Expectations,86.0,2.0,No
EMP03453,52,Finance,69899.25,11,Exceeds Expectations,10.0,2.0,No
EMP03454,27,Finance,90480.1,2,Meets Expectations,23.0,2.0,No
EMP03455,58,Engineering,101835.72,1,Meets Expectations,30.0,1.0,No
EMP03456,31,Marketing,89044.79,3,Meets Expectations,67.0,2.0,No
EMP03457,28,Finance,93668.1,17,Exceeds Expectations,47.0,2.0,No
EMP03458,59,Engineering,76574.34,19,Meets Expectations,10.0,3.0,Yes
EMP03459,42,Engineering,97406.21,13,Meets Expectations,93.0,3.0,No
EMP03460,41,Engineering,122070.82,7,Low,14.0,2.0,No
EMP03461,24,Engineering,102619.74,1,Meets Expectations,53.0,2.0,No
EMP03462,43,Sales,105238.55,18,Outstanding,74.0,3.0,Yes
EMP03463,25,Engineering,92350.41,9,Needs Improvement,66.0,1.0,No
EMP03464,49,Engineering,47421.12,4,Meets Expectations,54.0,3.0,No
EMP03465,33,Engineering,58883.34,10,Meets Expectations,69.0,3.0,No
EMP03466,59,Sales,96371.9,8,Exceeds Expectations,75.0,3.0,No
EMP03467,57,Finance,84726.52,15,Exceeds Expectations,56.0,3.0,Yes
EMP03468,26,Marketing,95996.07,4,Outstanding,35.0,5.0,No
EMP03469,34,Sales,126910.59,14,Meets Expectations,18.0,4.0,No
EMP03470,44,HR,103150.9,13,Exceeds Expectations,60.0,1.0,No
EMP03471,51,HR,116472.16,8,Meets Expectations,17.0,1.0,No
EMP03472,58,Finance,,19,Meets Expectations,14.0,2.0,No
EMP03473,46,Sales,64819.61,4,Exceeds Expectations,48.0,5.0,No
EMP03474,48,Engineering,83553.35,14,Meets Expectations,77.0,2.0,No
EMP03475,35,Finance,64881.2,8,Exceeds Expectations,49.0,1.0,No
EMP03476,57,Finance,123957.37,3,Meets Expectations,45.0,1.0,No
EMP03477,37,Marketing,104759.78,3,Meets Expectations,30.0,2.0,Yes
EMP03478,43,Marketing,98012.81,19,Meets Expectations,35.0,,No
EMP03479,42,Sales,115898.58,6,Meets Expectations,84.0,2.0,No
EMP03480,42,Engineering,34498.59,14,Needs Improvement,94.0,4.0,No
EMP03481,29,Engineering,99703.45,16,Low,95.0,4.0,Yes
EMP03482,37,Sales,52233.86,17,Exceeds Expectations,65.0,3.0,No
EMP03483,52,Marketing,84818.61,6,Outstanding,66.0,1.0,No
EMP03484,31,Sales,77207.31,18,Needs Improvement,68.0,3.0,Yes
EMP03485,53,Engineering,101543.42,9,Meets Expectations,16.0,1.0,No
EMP03486,55,Finance,90704.68,12,Meets Expectations,51.0,3.0,No
EMP03487,30,Sales,118627.93,1,Meets Expectations,22.0,4.0,No
EMP03488,38,Finance,69952.57,19,Meets Expectations,,3.0,Yes
EMP03489,32,Finance,102727.86,10,Meets Expectations,88.0,5.0,No
EMP03490,53,Engineering,89055.58,4,Meets Expectations,43.0,,Yes
EMP03491,31,Sales,44117.74,5,Exceeds Expectations,62.0,3.0,No
EMP03492,43,Engineering,62034.59,2,Meets Expectations,55.0,3.0,Yes
EMP03493,38,Engineering,81253.05,0,Meets Expectations,66.0,5.0,No
EMP03494,25,Engineering,112807.31,2,Meets Expectations,70.0,1.0,No
EMP03495,46,Engineering,,2,Meets Expectations,98.0,3.0,No
EMP03496,42,Finance,55812.48,3,Meets Expectations,65.0,1.0,Yes
EMP03497,58,Sales,81492.09,6,Meets Expectations,38.0,2.0,No
EMP03498,59,Marketing,135445.16,14,Meets Expectations,23.0,4.0,No
EMP03499,22,Sales,87780.58,10,Meets Expectations,77.0,2.0,No
EMP03500,46,Engineering,76816.86,17,Meets Expectations,80.0,5.0,No
EMP03501,57,Finance,,11,Meets Expectations,22.0,5.0,No
EMP03502,38,Engineering,104084.83,3,Exceeds Expectations,26.0,1.0,No
EMP03503,45,Sales,73595.79,10,Meets Expectations,38.0,1.0,No
EMP03504,23,HR,97564.37,5,Meets Expectations,90.0,3.0,No
EMP03505,36,Marketing,76777.76,18,Exceeds Expectations,92.0,2.0,No
EMP03506,53,HR,102983.19,17,Meets Expectations,99.0,1.0,No
EMP03507,27,Engineering,89242.33,14,Low,82.0,1.0,No
EMP03508,22,Engineering,97049.2,2,Meets Expectations,11.0,1.0,Yes
EMP03509,44,Finance,66020.41,16,Needs Improvement,71.0,4.0,No
EMP03510,38,Finance,64467.84,0,Meets Expectations,29.0,1.0,No
EMP03511,55,Engineering,108637.43,1,Meets Expectations,96.0,4.0,No
EMP03512,50,Marketing,83015.09,18,Exceeds Expectations,91.0,5.0,No
EMP03513,30,Engineering,92125.87,8,Meets Expectations,65.0,3.0,No
EMP03514,34,Engineering,77340.11,7,Meets Expectations,99.0,2.0,No
EMP03515,27,Sales,107468.17,11,Meets Expectations,61.0,1.0,Yes
EMP03516,27,Engineering,69804.75,14,Meets Expectations,34.0,4.0,Yes
EMP03517,41,Engineering,81609.97,6,Needs Improvement,71.0,1.0,Yes
EMP03518,24,Sales,104649.82,15,Exceeds Expectations,26.0,1.0,No
EMP03519,38,Engineering,114324.19,6,Needs Improvement,48.0,4.0,No
EMP03520,33,Marketing,71906.02,19,Needs Improvement,19.0,1.0,Yes
EMP03521,22,HR,133992.1,11,Needs Improvement,68.0,2.0,No
EMP03522,38,HR,92831.04,16,Meets Expectations,34.0,5.0,Yes
EMP03523,24,Finance,58926.79,10,Exceeds Expectations,37.0,3.0,No
EMP03524,47,Sales,94226.3,3,Meets Expectations,99.0,1.0,No
EMP03525,36,Engineering,75425.02,18,Meets Expectations,85.0,4.0,No
EMP03526,57,Marketing,95851.71,1,Outstanding,70.0,2.0,No
EMP03527,53,Engineering,83928.59,1,Meets Expectations,67.0,1.0,No
EMP03528,53,Engineering,86856.84,16,Meets Expectations,53.0,5.0,No
EMP03529,25,Sales,62210.17,8,Exceeds Expectations,92.0,5.0,No
EMP03530,39,Finance,109751.53,0,Exceeds Expectations,32.0,4.0,No
EMP03531,40,Engineering,56096.82,9,Needs Improvement,87.0,1.0,No
EMP03532,56,Finance,57280.88,14,Meets Expectations,26.0,1.0,Yes
EMP03533,35,Engineering,,14,Meets Expectations,88.0,1.0,No
EMP03534,54,HR,,1,Meets Expectations,94.0,5.0,No
EMP03535,35,Marketing,76185.17,13,Meets Expectations,47.0,1.0,No
EMP03536,55,HR,102524.31,3,Exceeds Expectations,39.0,1.0,Yes
EMP03537,25,Engineering,111833.5,17,Needs Improvement,28.0,1.0,No
EMP03538,45,Engineering,105367.11,8,Needs Improvement,41.0,1.0,No
EMP03539,50,Marketing,77219.79,1,Needs Improvement,95.0,,Yes
EMP03540,40,Engineering,57723.83,1,Meets Expectations,29.0,5.0,No
EMP03541,27,Engineering,29811.31,17,Needs Improvement,73.0,3.0,No
EMP03542,54,Sales,78428.99,16,Outstanding,45.0,4.0,Yes
EMP03543,40,Finance,114452.18,8,Meets Expectations,74.0,1.0,No
EMP03544,22,Sales,56895.85,7,Needs Improvement,92.0,3.0,No
EMP03545,26,HR,102505.25,1,Meets Expectations,52.0,2.0,No
EMP03546,48,Engineering,,1,Exceeds Expectations,35.0,3.0,No
EMP03547,37,Engineering,87651.81,4,Exceeds Expectations,16.0,4.0,No
EMP03548,27,HR,102694.79,11,Exceeds Expectations,43.0,5.0,No
EMP03549,34,Sales,68512.61,15,Needs Improvement,45.0,4.0,No
EMP03550,56,Engineering,89262.12,13,Exceeds Expectations,15.0,5.0,No
EMP03551,40,Marketing,74622.72,19,Meets Expectations,46.0,5.0,No
EMP03552,33,Marketing,,1,Meets Expectations,71.0,5.0,No
EMP03553,37,Sales,90882.93,7,Outstanding,95.0,2.0,No
EMP03554,31,Finance,86412.69,3,Exceeds Expectations,82.0,3.0,No
EMP03555,46,HR,,19,Exceeds Expectations,69.0,4.0,No
EMP03556,41,Finance,101557.65,8,Needs Improvement,,4.0,No
EMP03557,52,Engineering,67741.2,19,Meets Expectations,59.0,5.0,No
EMP03558,25,Engineering,82853.4,18,Outstanding,61.0,2.0,No
EMP03559,44,Finance,83102.53,1,Meets Expectations,26.0,2.0,No
EMP03560,23,Finance,87007.99,15,Needs Improvement,69.0,1.0,No
EMP03561,43,Engineering,148112.73,10,Exceeds Expectations,86.0,2.0,No
EMP03562,58,Engineering,94271.3,7,Low,90.0,5.0,No
EMP03563,29,Engineering,34102.44,11,Exceeds Expectations,63.0,,No
EMP03564,28,Engineering,71430.03,2,Exceeds Expectations,19.0,3.0,No
EMP03565,35,Engineering,36690.7,12,Meets Expectations,34.0,5.0,No
EMP03566,24,Engineering,76755.04,1,Meets Expectations,27.0,3.0,No
EMP03567,37,Finance,35317.24,12,Meets Expectations,73.0,,No
EMP03568,40,Sales,63210.24,7,Exceeds Expectations,88.0,1.0,Yes
EMP03569,39,HR,46981.96,14,Meets Expectations,,4.0,No
EMP03570,37,Sales,94604.0,8,Meets Expectations,36.0,5.0,No
EMP03571,29,Engineering,85013.48,10,Meets Expectations,67.0,2.0,No
EMP03572,54,Sales,92574.06,2,Meets Expectations,70.0,5.0,No
EMP03573,33,Engineering,82386.22,6,Meets Expectations,92.0,3.0,No
EMP03574,32,Marketing,50142.56,13,Exceeds Expectations,88.0,2.0,No
EMP03575,26,Finance,97838.03,14,Outstanding,80.0,4.0,No
EMP03576,48,Engineering,133055.61,8,Low,52.0,3.0,No
EMP03577,33,Engineering,95230.31,19,Low,89.0,2.0,Yes
EMP03578,38,Engineering,74351.89,10,Meets Expectations,97.0,4.0,No
EMP03579,27,Finance,49298.32,6,Meets Expectations,96.0,,No
EMP03580,54,Marketing,62298.33,11,Meets Expectations,20.0,4.0,Yes
EMP03581,26,Engineering,96325.99,18,Outstanding,97.0,2.0,No
EMP03582,49,HR,111827.95,17,Needs Improvement,14.0,3.0,No
EMP03583,35,Marketing,91521.65,12,Low,67.0,1.0,No
EMP03584,26,Sales,104997.18,10,Needs Improvement,48.0,5.0,No
EMP03585,54,Engineering,102691.96,0,Exceeds Expectations,57.0,1.0,No
EMP03586,40,Finance,97663.36,5,Needs Improvement,89.0,4.0,Yes
EMP03587,43,Marketing,68538.16,1,Meets Expectations,29.0,2.0,No
EMP03588,26,Engineering,89348.09,12,Meets Expectations,90.0,5.0,No
EMP03589,23,Engineering,63790.55,12,Meets Expectations,28.0,2.0,No
EMP03590,51,Engineering,85435.72,18,Needs Improvement,69.0,4.0,No
EMP03591,25,Engineering,,8,Meets Expectations,35.0,2.0,No
EMP03592,54,HR,126969.6,18,Meets Expectations,88.0,3.0,No
EMP03593,34,Engineering,52256.7,0,Outstanding,34.0,3.0,No
EMP03594,41,Marketing,97037.69,7,Exceeds Expectations,24.0,4.0,No
EMP03595,28,Finance,122030.91,13,Meets Expectations,93.0,2.0,No
EMP03596,36,Sales,103971.19,15,Outstanding,30.0,4.0,No
EMP03597,44,Engineering,105823.64,3,Needs Improvement,56.0,5.0,Yes
EMP03598,35,Engineering,99692.37,17,Exceeds Expectations,44.0,2.0,No
EMP03599,44,HR,117458.36,13,Meets Expectations,53.0,3.0,Yes
EMP03600,40,Engineering,57813.05,8,Meets Expectations,15.0,1.0,No
EMP03601,50,HR,50351.83,14,Needs Improvement,84.0,,No
EMP03602,41,Finance,84841.65,2,Meets Expectations,32.0,2.0,No
EMP03603,50,Engineering,30970.95,3,Needs Improvement,48.0,2.0,No
EMP03604,45,Finance,115766.15,17,Meets Expectations,82.0,2.0,No
EMP03605,39,Finance,115517.88,13,Meets Expectations,27.0,2.0,No
EMP03606,31,Sales,74166.24,14,Exceeds Expectations,49.0,5.0,No
EMP03607,29,Engineering,75730.74,7,Meets Expectations,45.0,1.0,No
EMP03608,47,Finance,83191.31,9,Exceeds Expectations,37.0,3.0,No
EMP03609,50,Finance,86300.52,11,Exceeds Expectations,73.0,5.0,Yes
EMP03610,31,Sales,88179.35,8,Needs Improvement,92.0,4.0,No
EMP03611,38,Sales,98955.8,7,Low,67.0,2.0,No
EMP03612,23,Sales,80684.34,16,Meets Expectations,47.0,3.0,Yes
EMP03613,27,Finance,108579.83,8,Outstanding,88.0,4.0,No
EMP03614,26,Sales,96148.69,12,Meets Expectations,53.0,1.0,No
EMP03615,49,Engineering,69825.91,13,Exceeds Expectations,85.0,3.0,No
EMP03616,26,Marketing,118377.82,4,Exceeds Expectations,11.0,5.0,No
EMP03617,39,Sales,51043.58,8,Outstanding,82.0,4.0,No
EMP03618,47,HR,82695.85,15,Meets Expectations,44.0,3.0,No
EMP03619,41,Engineering,109172.94,18,Meets Expectations,10.0,5.0,No
EMP03620,48,Finance,66923.17,6,Exceeds Expectations,,2.0,No
EMP03621,33,Engineering,92738.89,11,Exceeds Expectations,69.0,3.0,Yes
EMP03622,28,HR,98583.49,1,Meets Expectations,72.0,2.0,No
EMP03623,24,HR,63486.9,17,Meets Expectations,54.0,4.0,No
EMP03624,31,Engineering,83188.06,17,Meets Expectations,66.0,4.0,No
EMP03625,55,Sales,81087.4,15,Meets Expectations,46.0,4.0,Yes
EMP03626,46,Engineering,71206.55,10,Exceeds Expectations,16.0,2.0,No
EMP03627,56,Engineering,142541.87,1,Meets Expectations,25.0,2.0,No
EMP03628,37,Marketing,,13,Meets Expectations,59.0,5.0,No
EMP03629,23,Marketing,110123.26,3,Meets Expectations,23.0,3.0,No
EMP03630,45,Engineering,75179.97,6,Exceeds Expectations,15.0,5.0,No
EMP03631,31,HR,57834.1,1,Meets Expectations,70.0,2.0,No
EMP03632,59,HR,87570.36,13,Meets Expectations,30.0,3.0,No
EMP03633,43,Marketing,101227.33,6,Needs Improvement,19.0,4.0,No
EMP03634,47,Engineering,,8,Meets Expectations,,5.0,No
EMP03635,48,Engineering,124056.63,7,Needs Improvement,15.0,5.0,No
EMP03636,50,Engineering,158631.16,8,Meets Expectations,11.0,5.0,No
EMP03637,59,Engineering,91262.86,6,Meets Expectations,48.0,2.0,No
EMP03638,41,Engineering,68422.7,18,Meets Expectations,58.0,3.0,Yes
EMP03639,48,Engineering,96321.86,16,Outstanding,36.0,4.0,No
EMP03640,41,Sales,78344.68,12,Low,65.0,2.0,No
EMP03641,40,Marketing,108149.15,10,Meets Expectations,23.0,4.0,No
EMP03642,41,Engineering,52570.89,17,Needs Improvement,32.0,1.0,No
EMP03643,56,Sales,,16,Needs Improvement,94.0,1.0,No
EMP03644,23,Engineering,106401.2,15,Needs Improvement,60.0,4.0,No
EMP03645,51,Engineering,42899.9,9,Exceeds Expectations,34.0,1.0,Yes
EMP03646,55,Engineering,67274.28,3,Meets Expectations,62.0,3.0,No
EMP03647,43,Engineering,105402.03,3,Outstanding,97.0,3.0,No
EMP03648,24,Engineering,114408.6,10,Low,20.0,2.0,No
EMP03649,27,Engineering,53194.06,7,Meets Expectations,44.0,4.0,No
EMP03650,36,Engineering,102825.65,8,Outstanding,64.0,2.0,No
EMP03651,48,Sales,36316.5,15,Needs Improvement,67.0,3.0,No
EMP03652,31,Finance,82766.6,9,Meets Expectations,77.0,3.0,Yes
EMP03653,30,Engineering,,8,Exceeds Expectations,46.0,3.0,No
EMP03654,54,Engineering,71212.11,2,Meets Expectations,86.0,5.0,No
EMP03655,53,Sales,47326.94,1,Meets Expectations,18.0,1.0,No
EMP03656,27,Engineering,88655.37,8,Meets Expectations,37.0,2.0,No
EMP03657,57,Engineering,69882.03,12,Exceeds Expectations,,2.0,No
EMP03658,23,Engineering,100738.96,5,Meets Expectations,55.0,3.0,Yes
EMP03659,50,Marketing,62866.84,3,Needs Improvement,89.0,5.0,No
EMP03660,25,Sales,65684.08,13,Outstanding,79.0,2.0,No
EMP03661,22,Engineering,34474.94,10,Meets Expectations,36.0,,No
EMP03662,40,Marketing,89248.62,1,Meets Expectations,19.0,5.0,No
EMP03663,47,Finance,80977.38,2,Exceeds Expectations,32.0,3.0,No
EMP03664,46,Sales,55290.38,4,Meets Expectations,30.0,5.0,No
EMP03665,31,Engineering,,6,Needs Improvement,99.0,1.0,No
EMP03666,36,Engineering,110676.76,10,Meets Expectations,54.0,2.0,No
EMP03667,43,Sales,79610.8,11,Exceeds Expectations,12.0,1.0,No
EMP03668,42,Engineering,91704.17,10,Meets Expectations,68.0,2.0,No
EMP03669,43,Sales,91832.78,18,Outstanding,52.0,1.0,No
EMP03670,57,Marketing,54891.75,12,Low,16.0,2.0,Yes
EMP03671,55,Engineering,136414.65,3,Meets Expectations,36.0,3.0,No
EMP03672,51,Sales,73228.75,13,Meets Expectations,,4.0,No
EMP03673,46,Sales,101402.91,11,Meets Expectations,51.0,5.0,No
EMP03674,49,Marketing,104230.38,1,Meets Expectations,13.0,2.0,No
EMP03675,22,Sales,81510.12,7,Exceeds Expectations,99.0,5.0,Yes
EMP03676,25,HR,100169.88,18,Needs Improvement,71.0,2.0,Yes
EMP03677,28,Engineering,91145.48,12,Low,17.0,4.0,No
EMP03678,30,Engineering,49559.01,0,Outstanding,93.0,3.0,No
EMP03679,57,Engineering,76693.18,4,Meets Expectations,26.0,3.0,No
EMP03680,40,Sales,69686.23,10,Outstanding,14.0,5.0,No
EMP03681,22,Engineering,73456.37,10,Meets Expectations,72.0,4.0,No
EMP03682,31,Sales,52399.92,12,Needs Improvement,18.0,5.0,No
EMP03683,57,Engineering,113160.84,1,Exceeds Expectations,17.0,3.0,No
EMP03684,30,HR,125049.82,18,Exceeds Expectations,16.0,1.0,No
EMP03685,53,Engineering,109450.07,15,Meets Expectations,46.0,5.0,No
EMP03686,53,Sales,116763.23,4,Needs Improvement,64.0,2.0,No
EMP03687,27,Engineering,76384.13,13,Meets Expectations,76.0,3.0,No
EMP03688,59,HR,,18,Needs Improvement,17.0,2.0,Yes
EMP03689,38,Finance,65535.32,4,Exceeds Expectations,78.0,4.0,No
EMP03690,31,Engineering,101101.62,8,Meets Expectations,14.0,3.0,No
EMP03691,48,Engineering,90676.58,11,Exceeds Expectations,26.0,3.0,No
EMP03692,56,Engineering,83069.46,15,Meets Expectations,67.0,5.0,No
EMP03693,42,Finance,117378.71,18,Meets Expectations,72.0,5.0,No
EMP03694,46,Marketing,95123.53,14,Exceeds Expectations,36.0,2.0,No
EMP03695,49,Engineering,64033.56,16,Low,85.0,5.0,No
EMP03696,36,Engineering,,14,Exceeds Expectations,77.0,1.0,No
EMP03697,25,Engineering,102049.83,2,Needs Improvement,,3.0,No
EMP03698,50,Engineering,111043.32,16,Meets Expectations,98.0,4.0,No
EMP03699,30,Marketing,98792.01,12,Meets Expectations,67.0,3.0,No
EMP03700,48,Engineering,132422.22,8,Exceeds Expectations,59.0,2.0,Yes
EMP03701,47,Sales,125875.18,12,Low,76.0,5.0,No
EMP03702,40,Marketing,96025.9,15,Meets Expectations,40.0,3.0,No
EMP03703,49,Marketing,64035.48,18,Meets Expectations,21.0,5.0,No
EMP03704,38,Engineering,52250.31,13,Meets Expectations,,2.0,No
EMP03705,41,HR,,7,Meets Expectations,13.0,5.0,No
EMP03706,44,Engineering,103830.34,18,Meets Expectations,51.0,4.0,No
EMP03707,53,Finance,130666.18,2,Needs Improvement,63.0,2.0,No
EMP03708,54,Marketing,95436.18,17,Meets Expectations,31.0,3.0,No
EMP03709,26,Engineering,114218.07,15,Exceeds Expectations,10.0,3.0,Yes
EMP03710,55,HR,78867.31,13,Exceeds Expectations,57.0,4.0,No
EMP03711,32,Finance,100569.23,15,Meets Expectations,52.0,,Yes
EMP03712,24,Engineering,105583.92,16,Meets Expectations,29.0,5.0,No
EMP03713,54,Engineering,35510.14,19,Low,27.0,3.0,No
EMP03714,32,Marketing,74664.03,10,Meets Expectations,79.0,4.0,No
EMP03715,37,Engineering,108742.51,12,Outstanding,58.0,,No
EMP03716,39,Engineering,91861.71,10,Meets Expectations,85.0,2.0,No
EMP03717,51,Finance,55087.12,3,Meets Expectations,26.0,4.0,No
EMP03718,31,Marketing,24246.94,13,Exceeds Expectations,62.0,2.0,No
EMP03719,39,Engineering,75855.48,4,Meets Expectations,31.0,2.0,Yes
EMP03720,59,Engineering,83210.36,3,Meets Expectations,,2.0,No
EMP03721,40,Engineering,62901.93,0,Needs Improvement,19.0,5.0,No
EMP03722,57,Engineering,88577.12,13,Meets Expectations,33.0,,No
EMP03723,34,Sales,97659.67,6,Meets Expectations,93.0,2.0,No
EMP03724,24,Marketing,,9,Meets Expectations,21.0,3.0,No
EMP03725,31,Engineering,26102.03,1,Meets Expectations,13.0,5.0,No
EMP03726,59,Engineering,52142.87,9,Exceeds Expectations,51.0,5.0,No
EMP03727,22,Engineering,77384.43,2,Needs Improvement,14.0,2.0,No
EMP03728,48,Finance,99304.33,7,Meets Expectations,35.0,,No
EMP03729,29,Engineering,97230.85,9,Meets Expectations,68.0,4.0,No
EMP03730,38,Sales,96796.75,7,Needs Improvement,71.0,,No
EMP03731,30,Sales,75414.55,13,Meets Expectations,89.0,2.0,No
EMP03732,27,Engineering,76809.16,17,Meets Expectations,14.0,2.0,No
EMP03733,46,Engineering,66791.77,8,Meets Expectations,35.0,1.0,No
